epoch,split,class_idx,class_name,precision,recall,f1,threshold,tp,fp,fn,tn,support
9,train,11,ride_bell,0.17012913525104523,0.2249443233013153,0.19373400509357452,0.5,303.0,1478.0,1044.0,102826.0,1347.0
9,train,12,chinese_cymbal,0.32735562324523926,0.37266436219215393,0.3485437035560608,0.5249999761581421,1077.0,2213.0,1813.0,100548.0,2890.0
9,train,13,splash_cymbal,0.42127326130867004,0.282501757144928,0.33820590376853943,0.47499996423721313,1608.0,2209.0,4084.0,97750.0,5692.0
10,train,0,kick,0.7089622020721436,0.7056236863136292,0.7072890400886536,0.5,18131.0,7443.0,7564.0,72513.0,25695.0
10,train,1,xstick,0.503619909286499,0.25306957960128784,0.3368644118309021,0.5249999761581421,1113.0,1097.0,3285.0,100156.0,4398.0
10,train,2,snare,0.5487073063850403,0.7075257301330566,0.618077278137207,0.47499996423721313,23325.0,19184.0,9642.0,53500.0,32967.0
10,train,3,hihat_pedal,0.2968765199184418,0.4460720121860504,0.35649389028549194,0.32499998807907104,6121.0,14497.0,7601.0,77432.0,13722.0
10,train,4,hihat_closed,0.29929178953170776,0.4034869372844696,0.34366530179977417,0.3999999761581421,2916.0,6827.0,4311.0,91597.0,7227.0
10,train,5,hihat_open,0.2838303744792938,0.3581017255783081,0.3166694641113281,0.44999998807907104,1894.0,4779.0,3395.0,95583.0,5289.0
10,train,6,tom,0.45177552103996277,0.5591680407524109,0.49976763129234314,0.42499998211860657,10216.0,12397.0,8054.0,74984.0,18270.0
10,train,7,floor_tom,0.4378800094127655,0.45905226469039917,0.4482162594795227,0.44999998807907104,7130.0,9153.0,8402.0,80966.0,15532.0
10,train,8,vibraslap,0.1248808354139328,0.2234732210636139,0.160225048661232,0.3499999940395355,655.0,4590.0,2276.0,98130.0,2931.0
10,train,9,crash,0.19019608199596405,0.04690522328019142,0.07525213062763214,0.44999998807907104,97.0,413.0,1971.0,103170.0,2068.0
10,train,10,ride_bow,0.2985513210296631,0.482481986284256,0.3688591420650482,0.3999999761581421,2947.0,6924.0,3161.0,92619.0,6108.0
10,train,11,ride_bell,0.17247489094734192,0.22205322980880737,0.1941489279270172,0.375,292.0,1401.0,1023.0,102935.0,1315.0
10,train,12,chinese_cymbal,0.32248249650001526,0.361774742603302,0.34100043773651123,0.675000011920929,1060.0,2227.0,1870.0,100494.0,2930.0
10,train,13,splash_cymbal,0.40592747926712036,0.27078551054000854,0.3248623311519623,0.44999998807907104,1534.0,2245.0,4131.0,97741.0,5665.0
11,train,0,kick,0.7141847610473633,0.7103084921836853,0.7122412919998169,0.47499996423721313,18191.0,7280.0,7419.0,72761.0,25610.0
