epoch,epoch_time_sec,train_loss,train_micro_f1,train_macro_f1,val_loss,val_micro_f1,val_macro_f1,test_loss,test_micro_f1,test_macro_f1,threshold_mean,lr,val_f1_kick,test_f1_kick,threshold_kick,val_f1_xstick,test_f1_xstick,threshold_xstick,val_f1_snare,test_f1_snare,threshold_snare,val_f1_hihat_pedal,test_f1_hihat_pedal,threshold_hihat_pedal,val_f1_hihat_closed,test_f1_hihat_closed,threshold_hihat_closed,val_f1_hihat_open,test_f1_hihat_open,threshold_hihat_open,val_f1_tom,test_f1_tom,threshold_tom,val_f1_floor_tom,test_f1_floor_tom,threshold_floor_tom,val_f1_vibraslap,test_f1_vibraslap,threshold_vibraslap,val_f1_crash,test_f1_crash,threshold_crash,val_f1_ride_bow,test_f1_ride_bow,threshold_ride_bow,val_f1_ride_bell,test_f1_ride_bell,threshold_ride_bell,val_f1_chinese_cymbal,test_f1_chinese_cymbal,threshold_chinese_cymbal,val_f1_splash_cymbal,test_f1_splash_cymbal,threshold_splash_cymbal
11,61.494811058044434,0.14666003840310232,0.8920863270759583,0.8926407098770142,0.546910131932537,0.1689935177564621,0.13414275646209717,0.5118176898674109,0.15887339413166046,0.12295699119567871,0.18928568065166473,0.0003,0.2881024181842804,0.33369436860084534,0.44999998807907104,0.05525583773851395,0.07365038990974426,0.14999999105930328,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.1740965098142624,0.16314658522605896,0.19999998807907104,0.09148876368999481,0.12247946113348007,0.3999999761581421,0.07997312396764755,0.09833322465419769,0.29999998211860657,0.2731659710407257,0.16716064512729645,0.05000000074505806,0.19849051535129547,0.1610223352909088,0.14999999105930328,0.08374838531017303,0.048078957945108414,0.05000000074505806,0.0445699580013752,0.027982046827673912,0.2499999850988388,0.09383236616849899,0.06329844892024994,0.14999999105930328,0.0,0.0,0.05000000074505806,0.042541295289993286,0.0394669733941555,0.14999999105930328,0.09457091987133026,0.04899958521127701,0.2499999850988388
12,61.759764194488525,0.13813521351133073,0.8613138794898987,0.8563132286071777,0.545394500096639,0.18520258367061615,0.13355210423469543,0.5100976429819092,0.18318840861320496,0.13081568479537964,0.17499999701976776,0.00015,0.29187461733818054,0.33719468116760254,0.3999999761581421,0.05518241226673126,0.07357493788003922,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17407675087451935,0.16314303874969482,0.19999998807907104,0.12152043730020523,0.28954657912254333,0.3999999761581421,0.07986443489789963,0.09804274141788483,0.29999998211860657,0.2589467167854309,0.1505585014820099,0.05000000074505806,0.18650341033935547,0.15038135647773743,0.14999999105930328,0.0,0.0,0.05000000074505806,0.038122065365314484,0.022488020360469818,0.19999998807907104,0.1359953135251999,0.07292765378952026,0.14999999105930328,0.0,0.0,0.05000000074505806,0.0582306794822216,0.039906103163957596,0.14999999105930328,0.11124999821186066,0.05957102030515671,0.2499999850988388
13,61.798614263534546,0.12341104234967913,0.8985507488250732,0.8969336152076721,0.5466319649931783,0.16735494136810303,0.13502231240272522,0.5124523364871002,0.16234654188156128,0.13275253772735596,0.16785714030265808,0.00015,0.31976261734962463,0.36060991883277893,0.3999999761581421,0.05518241226673126,0.07357493788003922,0.05000000074505806,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17417185008525848,0.16326265037059784,0.2499999850988388,0.1259608119726181,0.2717689275741577,0.3999999761581421,0.0798739567399025,0.09802641719579697,0.29999998211860657,0.25827234983444214,0.14862360060214996,0.05000000074505806,0.2282291203737259,0.18985812366008759,0.14999999105930328,0.0,0.0,0.05000000074505806,0.023337511345744133,0.014040195383131504,0.14999999105930328,0.11751478910446167,0.07017543166875839,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.10900398343801498,0.05630572885274887,0.2499999850988388
14,62.18311810493469,0.10487849925245557,0.9370629191398621,0.9384559988975525,0.5529628060395285,0.18044573068618774,0.14326702058315277,0.5186294511870595,0.18491417169570923,0.14332778751850128,0.178571417927742,0.00015,0.30852195620536804,0.3501812815666199,0.3999999761581421,0.07107614725828171,0.06456929445266724,0.14999999105930328,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.174171581864357,0.163189098238945,0.29999998211860657,0.08717911690473557,0.23103061318397522,0.3499999940395355,0.08085568994283676,0.11328620463609695,0.3499999940395355,0.301655113697052,0.19123031198978424,0.05000000074505806,0.33065497875213623,0.3146863281726837,0.14999999105930328,0.0,0.0,0.05000000074505806,0.024843744933605194,0.014651116915047169,0.14999999105930328,0.11863905191421509,0.07040826976299286,0.14999999105930328,0.0,0.0,0.05000000074505806,0.07657705992460251,0.06474560499191284,0.09999999403953552,0.07340110838413239,0.05452572554349899,0.19999998807907104
15,61.97965216636658,0.1071539540375982,0.8951048851013184,0.8938673138618469,0.5550095878380048,0.1707686334848404,0.13003268837928772,0.5178690354649162,0.19389945268630981,0.1386372298002243,0.17499998211860657,0.00015,0.3242452144622803,0.3678303062915802,0.44999998807907104,0.055199746042490005,0.07360510528087616,0.09999999403953552,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17407675087451935,0.16314303874969482,0.2499999850988388,0.09582973271608353,0.25013312697410583,0.3499999940395355,0.08016601204872131,0.1138211339712143,0.3499999940395355,0.0,0.0,0.05000000074505806,0.2794833779335022,0.268137127161026,0.14999999105930328,0.0,0.0,0.05000000074505806,0.032174937427043915,0.018620582297444344,0.14999999105930328,0.12732072174549103,0.0714285746216774,0.14999999105930328,0.0,0.0,0.05000000074505806,0.19565218687057495,0.1915966272354126,0.09999999403953552,0.09814639389514923,0.04852059483528137,0.19999998807907104
16,61.89772319793701,0.08465899697371891,0.9571428298950195,0.9568542838096619,0.5599447902972502,0.15120777487754822,0.10764706134796143,0.5210484638401637,0.1523733288049698,0.11102420091629028,0.14999999105930328,7.5e-05,0.2885688841342926,0.3341156244277954,0.44999998807907104,0.05564504116773605,0.07402651011943817,0.09999999403953552,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.1740846484899521,0.16314303874969482,0.19999998807907104,0.1028774082660675,0.16561029851436615,0.3499999940395355,0.09303725510835648,0.1119999960064888,0.29999998211860657,0.0,0.0,0.05000000074505806,0.18331824243068695,0.14859744906425476,0.09999999403953552,0.0,0.0,0.05000000074505806,0.04405707120895386,0.027299316599965096,0.14999999105930328,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.07327782362699509,0.054486364126205444,0.14999999105930328
17,62.15072751045227,0.09348860319171633,0.935251772403717,0.9305195212364197,0.5621148632430955,0.1540299355983734,0.11393509805202484,0.5238355466753306,0.17454007267951965,0.12392216175794601,0.15714284777641296,7.5e-05,0.32204189896583557,0.35941120982170105,0.5,0.055258508771657944,0.07367221266031265,0.09999999403953552,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17585378885269165,0.16155153512954712,0.19999998807907104,0.09998514503240585,0.25871965289115906,0.29999998211860657,0.09381502121686935,0.11395474523305893,0.29999998211860657,0.0,0.0,0.05000000074505806,0.20999997854232788,0.20503850281238556,0.14999999105930328,0.0,0.0,0.05000000074505806,0.05515749379992485,0.03717013821005821,0.14999999105930328,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.09078709036111832,0.050331961363554,0.19999998807907104
18,61.532204389572144,0.07841934391430445,0.9571428298950195,0.9579365849494934,0.5663178550796607,0.15382777154445648,0.1123935654759407,0.5287121195641238,0.17191535234451294,0.12577003240585327,0.15714284777641296,7.5e-05,0.29642048478126526,0.3397495448589325,0.5,0.055197082459926605,0.07360845804214478,0.09999999403953552,0.35819920897483826,0.37413525581359863,0.05000000074505806,0.1754043698310852,0.16050808131694794,0.19999998807907104,0.12023252248764038,0.28903934359550476,0.29999998211860657,0.08972780406475067,0.11870114505290985,0.29999998211860657,0.0,0.0,0.05000000074505806,0.21980443596839905,0.21791194379329681,0.14999999105930328,0.0,0.0,0.05000000074505806,0.05109488591551781,0.03167317062616348,0.14999999105930328,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.07339934259653091,0.054478298872709274,0.19999998807907104
19,62.07431626319885,0.08895056822470256,0.9142857193946838,0.913852870464325,0.5718913651607402,0.13780397176742554,0.11103532463312149,0.534724861411612,0.1530570089817047,0.12470073252916336,0.14999999105930328,7.5e-05,0.28946131467819214,0.3350677788257599,0.5,0.055213093757629395,0.07363025844097137,0.09999999403953552,0.3586675822734833,0.3741995096206665,0.05000000074505806,0.17491236329078674,0.16220392286777496,0.19999998807907104,0.12117353081703186,0.2885122299194336,0.29999998211860657,0.08022867143154144,0.0982227697968483,0.2499999850988388,0.0,0.0,0.05000000074505806,0.24420055747032166,0.24481582641601562,0.14999999105930328,0.0,0.0,0.05000000074505806,0.02332833968102932,0.014033934101462364,0.05000000074505806,0.09318962693214417,0.06277041137218475,0.05000000074505806,0.0,0.0,0.05000000074505806,0.04084016755223274,0.038204748183488846,0.05000000074505806,0.0732792392373085,0.05414891615509987,0.2499999850988388
20,61.91719961166382,0.08350344491856439,0.9571428298950195,0.9568542838096619,0.5753165904237793,0.1468755304813385,0.11106431484222412,0.5379455137971805,0.17121440172195435,0.11615941673517227,0.16785714030265808,3.75e-05,0.2897842824459076,0.3351481854915619,0.5,0.0556328259408474,0.07401123642921448,0.09999999403953552,0.35866549611091614,0.3739434778690338,0.05000000074505806,0.1741064488887787,0.16318556666374207,0.19999998807907104,0.0939403772354126,0.24723660945892334,0.29999998211860657,0.08381932228803635,0.11474785953760147,0.29999998211860657,0.0,0.0,0.05000000074505806,0.20871824026107788,0.20367752015590668,0.14999999105930328,0.0,0.0,0.05000000074505806,0.02333006076514721,0.014033934101462364,0.09999999403953552,0.14663192629814148,0.009137633256614208,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04085608199238777,0.03821626678109169,0.05000000074505806,0.0794154554605484,0.05289342626929283,0.29999998211860657
21,61.419883012771606,0.07612371913024357,0.9645389914512634,0.9647907614707947,0.5762453956943789,0.15845534205436707,0.11249024420976639,0.5388312609068588,0.1849052608013153,0.11682305485010147,0.17142856121063232,3.75e-05,0.29119187593460083,0.3362029790878296,0.5,0.056791674345731735,0.07512200623750687,0.09999999403953552,0.3586571216583252,0.3741298317909241,0.05000000074505806,0.1741083562374115,0.1631678342819214,0.19999998807907104,0.08911465853452682,0.23716582357883453,0.29999998211860657,0.0827675387263298,0.11470497399568558,0.29999998211860657,0.0,0.0,0.05000000074505806,0.18870307505130768,0.18022814393043518,0.14999999105930328,0.0,0.0,0.05000000074505806,0.028716210275888443,0.019213968887925148,0.14999999105930328,0.190476194024086,0.043478257954120636,0.14999999105930328,0.0,0.0,0.05000000074505806,0.040875982493162155,0.038230448961257935,0.05000000074505806,0.07346078753471375,0.05387848615646362,0.29999998211860657
22,61.450284481048584,0.08555077505963189,0.936170220375061,0.9368687272071838,0.5750533731669466,0.15841718018054962,0.11199518293142319,0.5376538729922355,0.1825704425573349,0.12188063561916351,0.17142856121063232,3.75e-05,0.2961738407611847,0.33946532011032104,0.5,0.057884715497493744,0.07489042729139328,0.09999999403953552,0.3583911955356598,0.3742114007472992,0.05000000074505806,0.17410440742969513,0.16317138075828552,0.19999998807907104,0.0900849923491478,0.23943258821964264,0.29999998211860657,0.085019551217556,0.1164863109588623,0.29999998211860657,0.0,0.0,0.05000000074505806,0.21882672607898712,0.2201405167579651,0.14999999105930328,0.0,0.0,0.05000000074505806,0.033134523779153824,0.020304568111896515,0.14999999105930328,0.1401633471250534,0.06610818952322006,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04087100550532341,0.03822778910398483,0.05000000074505806,0.07327821105718613,0.053890373557806015,0.29999998211860657
23,61.702266216278076,0.06892016444887433,0.9722222089767456,0.9740260243415833,0.5735919360812628,0.15963900089263916,0.11362577974796295,0.5365998467790042,0.1816137284040451,0.12429384887218475,0.17142856121063232,3.75e-05,0.3022952377796173,0.34331396222114563,0.5,0.058756064623594284,0.07201668620109558,0.09999999403953552,0.3582284450531006,0.3741687536239624,0.05000000074505806,0.17408861219882965,0.1631501317024231,0.19999998807907104,0.09808433800935745,0.25429487228393555,0.29999998211860657,0.08587167412042618,0.11607616394758224,0.29999998211860657,0.0,0.0,0.05000000074505806,0.23234030604362488,0.23211140930652618,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04442148655653,0.024378806352615356,0.14999999105930328,0.12252480536699295,0.06778252124786377,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04087299853563309,0.038230448961257935,0.05000000074505806,0.07327701896429062,0.05458999425172806,0.29999998211860657
24,61.22578024864197,0.08158138522080012,0.95652174949646,0.9554113745689392,0.5718797148636476,0.15003183484077454,0.11221509426832199,0.5350207335377803,0.1706458181142807,0.12358622997999191,0.16785714030265808,1.875e-05,0.2967521846294403,0.33955293893814087,0.5,0.05774685740470886,0.07488501816987991,0.09999999403953552,0.35816267132759094,0.37409934401512146,0.05000000074505806,0.17408069968223572,0.16314303874969482,0.19999998807907104,0.1004321277141571,0.25921809673309326,0.29999998211860657,0.08021904528141022,0.09818945825099945,0.2499999850988388,0.0,0.0,0.05000000074505806,0.22688525915145874,0.2283489853143692,0.14999999105930328,0.0,0.0,0.05000000074505806,0.054545458406209946,0.033481746912002563,0.14999999105930328,0.10821761190891266,0.06671911478042603,0.14999999105930328,0.0,0.0,0.05000000074505806,0.040852099657058716,0.03821360319852829,0.05000000074505806,0.07311714440584183,0.054355889558792114,0.29999998211860657
25,61.56367826461792,0.07580562074269567,0.9784172773361206,0.9776334762573242,0.5704023588298448,0.1576089859008789,0.1159963607788086,0.5340455485260268,0.17758800089359283,0.128396138548851,0.17142856121063232,1.875e-05,0.3049570620059967,0.3454211950302124,0.5,0.05760553106665611,0.07543987035751343,0.09999999403953552,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17409256100654602,0.16315366327762604,0.19999998807907104,0.10947827994823456,0.2761431634426117,0.29999998211860657,0.08727877587080002,0.11878122389316559,0.29999998211860657,0.0,0.0,0.05000000074505806,0.27200865745544434,0.2608813941478729,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04566683992743492,0.026291077956557274,0.14999999105930328,0.10044337064027786,0.06475787609815598,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04085608199238777,0.038217149674892426,0.05000000074505806,0.07339935749769211,0.05437423288822174,0.29999998211860657
26,61.602893352508545,0.06705499930041177,0.9929078221321106,0.9935064911842346,0.571027549443153,0.1617881953716278,0.11392612010240555,0.5343646465729035,0.1822185516357422,0.1268732249736786,0.17142856121063232,1.875e-05,0.29818814992904663,0.34059658646583557,0.5,0.057699259370565414,0.07540792971849442,0.09999999403953552,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17411039769649506,0.16318556666374207,0.19999998807907104,0.1141212210059166,0.281878799200058,0.29999998211860657,0.08634255081415176,0.11725002527236938,0.29999998211860657,0.0,0.0,0.05000000074505806,0.24403312802314758,0.244767963886261,0.14999999105930328,0.0,0.0,0.05000000074505806,0.027850298210978508,0.01974864862859249,0.14999999105930328,0.12021545320749283,0.06669335812330246,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04085608199238777,0.03821803629398346,0.05000000074505806,0.0733865275979042,0.054393112659454346,0.29999998211860657
27,61.44762682914734,0.06665653181927544,0.9857142567634583,0.985569953918457,0.5703304345175088,0.1483398824930191,0.11424491554498672,0.5336443079759818,0.16560502350330353,0.1263686865568161,0.16785714030265808,1.875e-05,0.29853343963623047,0.34083154797554016,0.5,0.057451825588941574,0.07511310279369354,0.09999999403953552,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17409081757068634,0.16328835487365723,0.19999998807907104,0.11864712089300156,0.287710040807724,0.29999998211860657,0.0854414775967598,0.11643192917108536,0.29999998211860657,0.0,0.0,0.05000000074505806,0.23844404518604279,0.2393617033958435,0.14999999105930328,0.0,0.0,0.05000000074505806,0.023328915238380432,0.014033934101462364,0.09999999403953552,0.1313423365354538,0.06574948877096176,0.14999999105930328,0.0,0.0,0.05000000074505806,0.040850114077329636,0.03821183368563652,0.05000000074505806,0.07313595712184906,0.05434479936957359,0.29999998211860657
28,61.906954288482666,0.0741087515439306,0.9645389914512634,0.9647908210754395,0.569907845891131,0.14975082874298096,0.11501417309045792,0.5329866355940444,0.16643716394901276,0.12524184584617615,0.16785714030265808,9.375e-06,0.2979801297187805,0.3404315710067749,0.5,0.057745788246393204,0.07559987157583237,0.09999999403953552,0.35816267132759094,0.3740849792957306,0.05000000074505806,0.17457780241966248,0.16324838995933533,0.19999998807907104,0.12258392572402954,0.28927576541900635,0.29999998211860657,0.08596508949995041,0.11543311178684235,0.29999998211860657,0.0,0.0,0.05000000074505806,0.22828391194343567,0.22857142984867096,0.14999999105930328,0.0,0.0,0.05000000074505806,0.023331204429268837,0.014034263789653778,0.09999999403953552,0.14760944247245789,0.06037672609090805,0.14999999105930328,0.0,0.0,0.05000000074505806,0.04084513708949089,0.038210950791835785,0.05000000074505806,0.0731133222579956,0.054118748754262924,0.29999998211860657
