epoch,split,class_idx,class_name,precision,recall,f1,threshold,tp,fp,fn,tn,support
4,train,2,snare,0.34714287519454956,0.7896654009819031,0.48227429389953613,0.32499998807907104,25582.0,48111.0,6814.0,25144.0,32396.0
4,train,3,hihat_pedal,0.14138410985469818,0.994036853313446,0.24755756556987762,0.10000000149011612,14836.0,90098.0,89.0,628.0,14925.0
4,train,4,hihat_closed,0.09196112304925919,0.23442646861076355,0.13210135698318481,0.2749999761581421,1637.0,16164.0,5346.0,82504.0,6983.0
4,train,5,hihat_open,0.08841956406831741,0.3012048304080963,0.1367080807685852,0.42499998211860657,1750.0,18042.0,4060.0,81799.0,5810.0
4,train,6,tom,0.3090559244155884,0.3499949276447296,0.32825392484664917,0.3499999940395355,6904.0,15435.0,12822.0,70490.0,19726.0
4,train,7,floor_tom,0.1648852527141571,0.964550793170929,0.2816276252269745,0.22499999403953552,16244.0,82273.0,597.0,6537.0,16841.0
4,train,8,vibraslap,0.1429765820503235,0.09805046021938324,0.11632651835680008,0.42499998211860657,342.0,2050.0,3146.0,100113.0,3488.0
4,train,9,crash,0.047951120883226395,0.30336135625839233,0.08281241357326508,0.29999998211860657,722.0,14335.0,1658.0,88936.0,2380.0
4,train,10,ride_bow,0.07019542902708054,0.3369799554347992,0.11618802696466446,0.19999998807907104,2033.0,26929.0,4000.0,72689.0,6033.0
4,train,11,ride_bell,0.020776495337486267,0.35357141494750977,0.039246778935194016,0.15000000596046448,495.0,23330.0,905.0,80921.0,1400.0
4,train,12,chinese_cymbal,0.25588980317115784,0.20752498507499695,0.22918356955051422,0.574999988079071,706.0,2053.0,2696.0,100196.0,3402.0
4,train,13,splash_cymbal,0.1688840538263321,0.5272727012634277,0.25582730770111084,0.3999999761581421,3567.0,17554.0,3198.0,81332.0,6765.0
5,train,0,kick,0.47854161262512207,0.5426958203315735,0.5086036324501038,0.375,14897.0,16233.0,12553.0,61968.0,27450.0
5,train,1,xstick,0.08296174556016922,0.27488335967063904,0.12745629251003265,0.3499999940395355,1414.0,15630.0,3730.0,84877.0,5144.0
5,train,2,snare,0.3449473977088928,0.794437825679779,0.48103004693984985,0.29999998211860657,25909.0,49201.0,6704.0,23837.0,32613.0
5,train,3,hihat_pedal,0.14083018898963928,0.9946866035461426,0.24672801792621613,0.17499999701976776,14789.0,90224.0,79.0,559.0,14868.0
5,train,4,hihat_closed,0.090596504509449,0.254408061504364,0.13361261785030365,0.25,1818.0,18249.0,5328.0,80256.0,7146.0
5,train,5,hihat_open,0.09042137861251831,0.2980257570743561,0.13874681293964386,0.2749999761581421,1736.0,17463.0,4089.0,82363.0,5825.0
5,train,6,tom,0.2955869734287262,0.3177593946456909,0.3062724173069,0.32499998807907104,6189.0,14749.0,13288.0,71425.0,19477.0
5,train,7,floor_tom,0.16484546661376953,0.9636839628219604,0.2815326154232025,0.32499998807907104,16187.0,82008.0,610.0,6846.0,16797.0
5,train,8,vibraslap,0.16028708219528198,0.09809663146734238,0.12170753628015518,0.5,335.0,1755.0,3080.0,100481.0,3415.0
5,train,9,crash,0.04683702066540718,0.3203568458557129,0.08172554522752762,0.32499998807907104,790.0,16077.0,1676.0,87108.0,2466.0
5,train,10,ride_bow,0.06849266588687897,0.31986862421035767,0.1128261536359787,0.19999998807907104,1948.0,26493.0,4142.0,73068.0,6090.0
5,train,11,ride_bell,0.019148852676153183,0.3409881591796875,0.03626137599349022,0.2749999761581421,490.0,25099.0,947.0,79115.0,1437.0
5,train,12,chinese_cymbal,0.2508299648761749,0.1997063159942627,0.2223675698041916,0.675000011920929,680.0,2031.0,2725.0,100215.0,3405.0
5,train,13,splash_cymbal,0.15828850865364075,0.49556031823158264,0.23993772268295288,0.29999998211860657,3237.0,17213.0,3295.0,81906.0,6532.0
6,train,0,kick,0.46245044469833374,0.4916682839393616,0.47661200165748596,0.3499999940395355,12599.0,14645.0,13026.0,65381.0,25625.0
6,train,1,xstick,0.0794270858168602,0.1670088917016983,0.10765497386455536,0.19999998807907104,732.0,8484.0,3651.0,92784.0,4383.0
6,train,2,snare,0.340087354183197,0.8064937591552734,0.4784281253814697,0.29999998211860657,26553.0,51524.0,6371.0,21203.0,32924.0
6,train,3,hihat_pedal,0.1298687607049942,0.9903642535209656,0.2296261042356491,0.19999998807907104,13567.0,90900.0,132.0,1052.0,13699.0
6,train,4,hihat_closed,0.08822142332792282,0.25957268476486206,0.13168635964393616,0.25,1871.0,19337.0,5337.0,79106.0,7208.0
6,train,5,hihat_open,0.07902882248163223,0.21956811845302582,0.11622496694326401,0.32499998807907104,1149.0,13390.0,4084.0,87028.0,5233.0
6,train,6,tom,0.2968885898590088,0.24268445372581482,0.2670638859272003,0.29999998211860657,4437.0,10508.0,13846.0,76860.0,18283.0
6,train,7,floor_tom,0.15135152637958527,0.9461463689804077,0.2609584629535675,0.2749999761581421,14547.0,81567.0,828.0,8709.0,15375.0
6,train,8,vibraslap,0.15227021276950836,0.09659290313720703,0.118203304708004,0.3999999761581421,275.0,1531.0,2572.0,101273.0,2847.0
6,train,9,crash,0.04519975185394287,0.2431785613298416,0.0762304961681366,0.25,508.0,10731.0,1581.0,92831.0,2089.0
6,train,10,ride_bow,0.06903664022684097,0.30632278323173523,0.1126786470413208,0.25,1841.0,24826.0,4169.0,74815.0,6010.0
6,train,11,ride_bell,0.017102988436818123,0.21674491465091705,0.03170424699783325,0.17499999701976776,277.0,15919.0,1001.0,88454.0,1278.0
6,train,12,chinese_cymbal,0.23257766664028168,0.18972602486610413,0.20897775888442993,0.625,554.0,1828.0,2366.0,100903.0,2920.0
6,train,13,splash_cymbal,0.15547744929790497,0.44907090067863464,0.2309836745262146,0.32499998807907104,2610.0,14177.0,3202.0,85662.0,5812.0
7,train,0,kick,0.468300998210907,0.49448660016059875,0.4810377061367035,0.32499998807907104,12646.0,14358.0,12928.0,65719.0,25574.0
7,train,1,xstick,0.08620494604110718,0.17096123099327087,0.11461619287729263,0.2749999761581421,763.0,8088.0,3700.0,93100.0,4463.0
7,train,2,snare,0.3445777893066406,0.8238595128059387,0.4859203100204468,0.10000000149011612,27161.0,51663.0,5807.0,21020.0,32968.0
7,train,3,hihat_pedal,0.12968353927135468,0.9950357675552368,0.22946128249168396,0.17499999701976776,13630.0,91472.0,68.0,481.0,13698.0
7,train,4,hihat_closed,0.09173949807882309,0.23002968728542328,0.13116736710071564,0.19999998807907104,1627.0,16108.0,5446.0,82470.0,7073.0
7,train,5,hihat_open,0.08412540704011917,0.22184811532497406,0.1219913586974144,0.19999998807907104,1186.0,12912.0,4160.0,87393.0,5346.0
7,train,6,tom,0.324034184217453,0.23377332091331482,0.27160102128982544,0.3499999940395355,4286.0,8941.0,14048.0,78376.0,18334.0
7,train,7,floor_tom,0.15114396810531616,0.9681762456893921,0.26146942377090454,0.3499999940395355,15029.0,84406.0,494.0,5722.0,15523.0
7,train,8,vibraslap,0.1652459055185318,0.08746962994337082,0.11438947170972824,0.32499998807907104,252.0,1273.0,2629.0,101497.0,2881.0
7,train,9,crash,0.04994495213031769,0.23852773010730743,0.08259538561105728,0.15000000596046448,499.0,9492.0,1593.0,94067.0,2092.0
7,train,10,ride_bow,0.07205754518508911,0.29607608914375305,0.11590636521577835,0.17499999701976776,1743.0,22446.0,4144.0,77318.0,5887.0
7,train,11,ride_bell,0.020687727257609367,0.27225902676582336,0.03845354542136192,0.125,370.0,17515.0,989.0,86777.0,1359.0
7,train,12,chinese_cymbal,0.2621082663536072,0.19146722555160522,0.2212868481874466,0.6000000238418579,552.0,1554.0,2331.0,101214.0,2883.0
7,train,13,splash_cymbal,0.15488584339618683,0.4511438310146332,0.23060187697410583,0.29999998211860657,2544.0,13881.0,3095.0,86131.0,5639.0
8,train,0,kick,0.4655446410179138,0.5021621584892273,0.4831606149673462,0.375,12890.0,14798.0,12779.0,65184.0,25669.0
8,train,1,xstick,0.08093002438545227,0.16420957446098328,0.10842380672693253,0.25,724.0,8222.0,3685.0,93020.0,4409.0
8,train,2,snare,0.344988614320755,0.8235850930213928,0.48628076910972595,0.32499998807907104,26965.0,51197.0,5776.0,21713.0,32741.0
8,train,3,hihat_pedal,0.1301296204328537,0.995489239692688,0.23017141222953796,0.19999998807907104,13683.0,91466.0,62.0,440.0,13745.0
8,train,4,hihat_closed,0.09217891097068787,0.24478384852409363,0.13392522931098938,0.22499999403953552,1795.0,17678.0,5538.0,80640.0,7333.0
8,train,5,hihat_open,0.08646188676357269,0.21481062471866608,0.12329655885696411,0.47499996423721313,1140.0,12045.0,4167.0,88299.0,5307.0
8,train,6,tom,0.3243200480937958,0.22544372081756592,0.265990287065506,0.3499999940395355,4090.0,8521.0,14052.0,78988.0,18142.0
8,train,7,floor_tom,0.15107199549674988,0.9573281407356262,0.260962575674057,0.32499998807907104,14762.0,82953.0,658.0,7278.0,15420.0
8,train,8,vibraslap,0.1867816150188446,0.0878378376364708,0.1194852888584137,0.29999998211860657,260.0,1132.0,2700.0,101559.0,2960.0
8,train,9,crash,0.047244783490896225,0.2602212727069855,0.07997044175863266,0.19999998807907104,541.0,10910.0,1538.0,92662.0,2079.0
8,train,10,ride_bow,0.07246695458889008,0.32485225796699524,0.11849945038557053,0.19999998807907104,1979.0,25330.0,4113.0,74229.0,6092.0
8,train,11,ride_bell,0.01984458975493908,0.25132474303245544,0.036784663796424866,0.2749999761581421,332.0,16398.0,989.0,87932.0,1321.0
8,train,12,chinese_cymbal,0.24777933955192566,0.1833275705575943,0.21073558926582336,0.625,530.0,1609.0,2361.0,101151.0,2891.0
8,train,13,splash_cymbal,0.15926402807235718,0.474097341299057,0.23843151330947876,0.3499999940395355,2718.0,14348.0,3015.0,85570.0,5733.0
9,train,0,kick,0.46618032455444336,0.4921989142894745,0.47883641719818115,0.3499999940395355,12461.0,14269.0,12856.0,66065.0,25317.0
9,train,1,xstick,0.08433879166841507,0.1615191102027893,0.11081463098526001,0.22499999403953552,706.0,7665.0,3665.0,93615.0,4371.0
9,train,2,snare,0.3474601209163666,0.827369749546051,0.4893951416015625,0.32499998807907104,27285.0,51242.0,5693.0,21431.0,32978.0
9,train,3,hihat_pedal,0.13189354538917542,0.9947595000267029,0.23290640115737915,0.32499998807907104,13857.0,91205.0,73.0,516.0,13930.0
9,train,4,hihat_closed,0.09152244031429291,0.2558775246143341,0.13482174277305603,0.25,1872.0,18582.0,5444.0,79753.0,7316.0
9,train,5,hihat_open,0.08523592352867126,0.2229383885860443,0.12332215160131454,0.32499998807907104,1176.0,12621.0,4099.0,87755.0,5275.0
9,train,6,tom,0.33282044529914856,0.23705407977104187,0.2768906056880951,0.375,4326.0,8672.0,13923.0,78730.0,18249.0
9,train,7,floor_tom,0.1531926691532135,0.9537149667739868,0.26398253440856934,0.3499999940395355,14877.0,82236.0,722.0,7816.0,15599.0
9,train,8,vibraslap,0.1853099763393402,0.09595254808664322,0.12643678486347198,0.375,275.0,1209.0,2591.0,101576.0,2866.0
9,train,9,crash,0.047015946358442307,0.2512171268463135,0.07920792698860168,0.32499998807907104,516.0,10459.0,1538.0,93138.0,2054.0
9,train,10,ride_bow,0.07047320902347565,0.3028062582015991,0.11433648318052292,0.19999998807907104,1802.0,23768.0,4149.0,75932.0,5951.0
9,train,11,ride_bell,0.01862875558435917,0.21094369888305664,0.03423423320055008,0.17499999701976776,266.0,14013.0,995.0,90377.0,1261.0
9,train,12,chinese_cymbal,0.2394775003194809,0.17247386276721954,0.200526624917984,0.6499999761581421,495.0,1572.0,2375.0,101209.0,2870.0
9,train,13,splash_cymbal,0.15468047559261322,0.44479885697364807,0.2295382022857666,0.32499998807907104,2510.0,13717.0,3133.0,86291.0,5643.0
10,train,0,kick,0.46088841557502747,0.488606721162796,0.4743429720401764,0.3499999940395355,12544.0,14673.0,13129.0,65305.0,25673.0
10,train,1,xstick,0.0875781923532486,0.15457412600517273,0.11180831491947174,0.25,686.0,7147.0,3752.0,94066.0,4438.0
10,train,2,snare,0.34549015760421753,0.823638916015625,0.48678818345069885,0.32499998807907104,26989.0,51129.0,5779.0,21754.0,32768.0
10,train,3,hihat_pedal,0.1299474835395813,0.9934425950050354,0.2298317551612854,0.10000000149011612,13635.0,91292.0,90.0,634.0,13725.0
10,train,4,hihat_closed,0.09355157613754272,0.27175843715667725,0.1391882449388504,0.2749999761581421,1989.0,19272.0,5330.0,79060.0,7319.0
10,train,5,hihat_open,0.08436333388090134,0.19602930545806885,0.11796090006828308,0.3499999940395355,1017.0,11038.0,4171.0,89425.0,5188.0
10,train,6,tom,0.3362475335597992,0.24334287643432617,0.282349169254303,0.32499998807907104,4423.0,8731.0,13753.0,78744.0,18176.0
10,train,7,floor_tom,0.15325729548931122,0.9566188454627991,0.2641895115375519,0.3499999940395355,14995.0,82847.0,680.0,7129.0,15675.0
10,train,8,vibraslap,0.17482951283454895,0.09431438148021698,0.1225287988781929,0.3499999940395355,282.0,1331.0,2708.0,101330.0,2990.0
10,train,9,crash,0.04930342733860016,0.2414126694202423,0.08188381046056747,0.19999998807907104,499.0,9622.0,1568.0,93962.0,2067.0
10,train,10,ride_bow,0.07305324077606201,0.3316343426704407,0.11973168700933456,0.19999998807907104,2017.0,25593.0,4065.0,73976.0,6082.0
10,train,11,ride_bell,0.01956181600689888,0.22141706943511963,0.03594771400094032,0.15000000596046448,275.0,13783.0,967.0,90626.0,1242.0
10,train,12,chinese_cymbal,0.2570030987262726,0.19579945504665375,0.22226494550704956,0.699999988079071,578.0,1671.0,2374.0,101028.0,2952.0
10,train,13,splash_cymbal,0.15624812245368958,0.45995059609413147,0.2332572638988495,0.25,2607.0,14078.0,3061.0,85905.0,5668.0
11,train,0,kick,0.4752284586429596,0.49144798517227173,0.48320212960243225,0.3499999940395355,12585.0,13897.0,13023.0,66146.0,25608.0
11,train,1,xstick,0.0881713256239891,0.12241579592227936,0.10250923782587051,0.25,527.0,5450.0,3778.0,95896.0,4305.0
11,train,2,snare,0.35016727447509766,0.8387008905410767,0.49405917525291443,0.32499998807907104,27631.0,51277.0,5314.0,21429.0,32945.0
11,train,3,hihat_pedal,0.1312856376171112,0.9971181750297546,0.23202207684516907,0.29999998211860657,13840.0,91579.0,40.0,192.0,13880.0
11,train,4,hihat_closed,0.09485109895467758,0.23011167347431183,0.1343313604593277,0.22499999403953552,1669.0,15927.0,5584.0,82471.0,7253.0
11,train,5,hihat_open,0.09153667092323303,0.194996178150177,0.12458816915750504,0.3499999940395355,1021.0,10133.0,4215.0,90282.0,5236.0
11,train,6,tom,0.34132999181747437,0.23893660306930542,0.2810991704463959,0.3499999940395355,4368.0,8429.0,13913.0,78941.0,18281.0
11,train,7,floor_tom,0.15273526310920715,0.9747646450996399,0.264090359210968,0.32499998807907104,15219.0,84424.0,394.0,5614.0,15613.0
11,train,8,vibraslap,0.19236209988594055,0.09261150658130646,0.12502871453762054,0.32499998807907104,272.0,1142.0,2665.0,101572.0,2937.0
11,train,9,crash,0.053428955376148224,0.282196968793869,0.08984699100255966,0.29999998211860657,596.0,10559.0,1516.0,92980.0,2112.0
11,train,10,ride_bow,0.07580109685659409,0.285738468170166,0.11981697380542755,0.19999998807907104,1689.0,20593.0,4222.0,79147.0,5911.0
11,train,11,ride_bell,0.02077331393957138,0.21902477741241455,0.037947505712509155,0.17499999701976776,274.0,12916.0,977.0,91484.0,1251.0
11,train,12,chinese_cymbal,0.2636839747428894,0.19123230874538422,0.2216886729001999,0.47499996423721313,554.0,1547.0,2343.0,101207.0,2897.0
11,train,13,splash_cymbal,0.16669748723506927,0.47132647037506104,0.24628834426403046,0.29999998211860657,2704.0,13517.0,3033.0,86397.0,5737.0
12,train,0,kick,0.3943292200565338,0.6562414765357971,0.49263736605644226,0.3999999761581421,16828.0,25847.0,8815.0,54161.0,25643.0
12,train,1,xstick,0.07709269970655441,0.2036290317773819,0.11184251308441162,0.29999998211860657,909.0,10882.0,3555.0,90305.0,4464.0
12,train,2,snare,0.34109899401664734,0.8928070068359375,0.49361225962638855,0.3499999940395355,29268.0,56537.0,3514.0,16332.0,32782.0
12,train,3,hihat_pedal,0.13175341486930847,0.8887501955032349,0.22948643565177917,0.22499999403953552,12103.0,79758.0,1515.0,12275.0,13618.0
12,train,4,hihat_closed,0.08462310582399368,0.761318564414978,0.15231579542160034,0.25,5566.0,60208.0,1745.0,38132.0,7311.0
12,train,5,hihat_open,0.10138382762670517,0.1325966864824295,0.114908367395401,0.29999998211860657,696.0,6169.0,4553.0,94233.0,5249.0
12,train,6,tom,0.2660062313079834,0.5348139405250549,0.3552953600883484,0.29999998211860657,9801.0,27044.0,8525.0,60281.0,18326.0
12,train,7,floor_tom,0.20256394147872925,0.4378325641155243,0.27698180079460144,0.29999998211860657,6747.0,26561.0,8663.0,63680.0,15410.0
12,train,8,vibraslap,0.09569881111383438,0.30983996391296387,0.1462317258119583,0.375,910.0,8599.0,2027.0,94115.0,2937.0
12,train,9,crash,0.06006493419408798,0.16347569227218628,0.08785119652748108,0.22499999403953552,333.0,5211.0,1704.0,98403.0,2037.0
12,train,10,ride_bow,0.06489772349596024,0.7308600544929504,0.11921002715826035,0.19999998807907104,4334.0,62448.0,1596.0,37273.0,5930.0
12,train,11,ride_bell,0.02750389277935028,0.12421874701976776,0.045036111027002335,0.15000000596046448,159.0,5622.0,1121.0,98749.0,1280.0
12,train,12,chinese_cymbal,0.20515213906764984,0.37355539202690125,0.2648511826992035,0.675000011920929,1099.0,4258.0,1843.0,98451.0,2942.0
12,train,13,splash_cymbal,0.15070229768753052,0.5105545520782471,0.23271363973617554,0.32499998807907104,2854.0,16084.0,2736.0,83977.0,5590.0
13,train,0,kick,0.39104709029197693,0.6631149053573608,0.49197208881378174,0.375,17052.0,26554.0,8663.0,53382.0,25715.0
13,train,1,xstick,0.08308485895395279,0.234211727976799,0.12265778332948685,0.32499998807907104,1031.0,11378.0,3371.0,89871.0,4402.0
13,train,2,snare,0.33975750207901,0.8883535265922546,0.49152687191963196,0.29999998211860657,28947.0,56252.0,3638.0,16814.0,32585.0
13,train,3,hihat_pedal,0.13104990124702454,0.8933510780334473,0.22856982052326202,0.19999998807907104,12079.0,80092.0,1442.0,12038.0,13521.0
13,train,4,hihat_closed,0.08343151956796646,0.7675631046295166,0.15050378441810608,0.22499999403953552,5594.0,61455.0,1694.0,36908.0,7288.0
13,train,5,hihat_open,0.10016286373138428,0.1407054364681244,0.11702211201190948,0.3999999761581421,738.0,6630.0,4507.0,93776.0,5245.0
13,train,6,tom,0.2600558400154114,0.5473340749740601,0.3525865972042084,0.375,10060.0,28624.0,8320.0,58647.0,18380.0
13,train,7,floor_tom,0.2063792496919632,0.47471189498901367,0.2876874506473541,0.32499998807907104,7415.0,28514.0,8205.0,61517.0,15620.0
13,train,8,vibraslap,0.0953708291053772,0.3259612023830414,0.14756622910499573,0.375,958.0,9087.0,1981.0,93625.0,2939.0
13,train,9,crash,0.06312399357557297,0.18702289462089539,0.09438959509134293,0.25,392.0,5818.0,1704.0,97737.0,2096.0
13,train,10,ride_bow,0.06460069864988327,0.7910767197608948,0.11944713443517685,0.19999998807907104,4805.0,69575.0,1269.0,30002.0,6074.0
13,train,11,ride_bell,0.02752130664885044,0.12118843197822571,0.04485601931810379,0.17499999701976776,155.0,5477.0,1124.0,98895.0,1279.0
13,train,12,chinese_cymbal,0.20191246271133423,0.37796902656555176,0.263214647769928,0.550000011920929,1098.0,4340.0,1807.0,98406.0,2905.0
13,train,13,splash_cymbal,0.15177355706691742,0.5233124494552612,0.23530332744121552,0.29999998211860657,3008.0,16811.0,2740.0,83092.0,5748.0
14,train,0,kick,0.3924764394760132,0.6547064185142517,0.49075832962989807,0.3499999940395355,16568.0,25646.0,8738.0,54699.0,25306.0
14,train,1,xstick,0.08060601353645325,0.21777476370334625,0.11766143143177032,0.29999998211860657,963.0,10984.0,3459.0,90245.0,4422.0
14,train,2,snare,0.3429962396621704,0.8907936215400696,0.4952850639820099,0.3499999940395355,29308.0,56139.0,3593.0,16611.0,32901.0
14,train,3,hihat_pedal,0.13254086673259735,0.9020554423332214,0.2311224341392517,0.22499999403953552,12332.0,80711.0,1339.0,11269.0,13671.0
14,train,4,hihat_closed,0.08386600017547607,0.7822493314743042,0.1514904946088791,0.2749999761581421,5773.0,63063.0,1607.0,35208.0,7380.0
14,train,5,hihat_open,0.10071301460266113,0.15156160295009613,0.12101276963949203,0.2749999761581421,791.0,7063.0,4428.0,93369.0,5219.0
14,train,6,tom,0.2691059410572052,0.5459782481193542,0.36051732301712036,0.3499999940395355,9951.0,27027.0,8275.0,60398.0,18226.0
14,train,7,floor_tom,0.20511341094970703,0.43535706400871277,0.27884989976882935,0.32499998807907104,6755.0,26178.0,8761.0,63957.0,15516.0
14,train,8,vibraslap,0.09284019470214844,0.29751208424568176,0.1415187269449234,0.42499998211860657,861.0,8413.0,2033.0,94344.0,2894.0
14,train,9,crash,0.060199517756700516,0.1733531504869461,0.08936549723148346,0.17499999701976776,350.0,5464.0,1669.0,98168.0,2019.0
14,train,10,ride_bow,0.06468196958303452,0.7665324211120605,0.1192973330616951,0.19999998807907104,4567.0,66040.0,1391.0,33653.0,5958.0
14,train,11,ride_bell,0.025083106011152267,0.13143309950828552,0.04212662950158119,0.17499999701976776,166.0,6452.0,1097.0,97936.0,1263.0
14,train,12,chinese_cymbal,0.19322888553142548,0.3642226755619049,0.2525002956390381,0.625,1073.0,4480.0,1873.0,98225.0,2946.0
